day,sum,avg
2017-01-12,19684,39.3680000000000000
2017-01-13,21186,42.3720000000000000
2017-01-14,22434,44.8680000000000000
2017-01-15,23701,47.4020000000000000
2017-01-16,15743,31.4860000000000000
2017-01-17,18510,37.0200000000000000
2017-01-18,18645,37.2900000000000000
2017-01-19,19530,39.0600000000000000
2017-01-20,21064,42.1280000000000000
2017-01-21,22591,45.1820000000000000
2017-01-22,23831,47.6620000000000000
2017-01-23,15697,31.3940000000000000
2017-01-24,18524,37.0480000000000000
2017-01-25,18450,36.9000000000000000
2017-01-26,19541,39.0820000000000000
2017-01-27,21116,42.2320000000000000
2017-01-28,22210,44.4200000000000000
2017-01-29,23807,47.6140000000000000
2017-01-30,15839,31.6780000000000000
2017-01-31,18486,36.9720000000000000
2017-02-01,20612,41.2240000000000000
2017-02-02,21875,43.7500000000000000
2017-02-03,23501,47.0020000000000000
2017-02-04,25018,50.0360000000000000
2017-02-05,26084,52.1680000000000000
2017-02-06,17584,35.1680000000000000
2017-02-07,20433,40.8660000000000000
2017-02-08,20292,40.5840000000000000
2017-02-09,21827,43.6540000000000000
2017-02-10,23532,47.0640000000000000
2017-02-11,25311,50.6220000000000000
2017-02-12,26487,52.9740000000000000
2017-02-13,17580,35.1600000000000000
2017-02-14,20486,40.9720000000000000
2017-02-15,20568,41.1360000000000000
2017-02-16,21813,43.6260000000000000
2017-02-17,23519,47.0380000000000000
2017-02-18,24852,49.7040000000000000
2017-02-19,26427,52.8540000000000000
2017-02-20,17435,34.8700000000000000
2017-02-21,20582,41.1640000000000000
2017-02-22,20425,40.8500000000000000
2017-02-23,22127,44.2540000000000000
2017-02-24,23433,46.8660000000000000
2017-02-25,25052,50.1040000000000000
2017-02-26,26577,53.1540000000000000
2017-02-27,17550,35.1000000000000000
2017-02-28,20387,40.7740000000000000
2017-03-01,24581,49.1620000000000000
2017-03-02,26326,52.6520000000000000
2017-03-03,28037,56.0740000000000000
2017-03-04,29513,59.0260000000000000
2017-03-05,31693,63.3860000000000000
2017-03-06,21032,42.0640000000000000
2017-03-07,24412,48.8240000000000000
2017-03-08,24928,49.8560000000000000
2017-03-09,25987,51.9740000000000000
2017-03-10,28048,56.0960000000000000
2017-03-11,29835,59.6700000000000000
2017-03-12,31806,63.6120000000000000
2017-03-13,21193,42.3860000000000000
2017-03-14,24835,49.6700000000000000
2017-03-15,24363,48.7260000000000000
2017-03-16,26248,52.4960000000000000
2017-03-17,27922,55.8440000000000000
2017-03-18,29897,59.7940000000000000
2017-03-19,31483,62.9660000000000000
2017-03-20,20895,41.7900000000000000
2017-03-21,24703,49.4060000000000000
2017-03-22,24748,49.4960000000000000
2017-03-23,26113,52.2260000000000000
2017-03-24,27932,55.8640000000000000
2017-03-25,29977,59.9540000000000000
2017-03-26,31754,63.5080000000000000
2017-03-27,21013,42.0260000000000000
2017-03-28,24693,49.3860000000000000
2017-03-29,24474,48.9480000000000000
2017-03-30,26393,52.7860000000000000
2017-03-31,27833,55.6660000000000000
2017-04-01,34746,69.4920000000000000
2017-04-02,36777,73.5540000000000000
2017-04-03,24714,49.4280000000000000
2017-04-04,28465,56.9300000000000000
2017-04-05,28325,56.6500000000000000
2017-04-06,30666,61.3320000000000000
2017-04-07,32837,65.6740000000000000
2017-04-08,35167,70.3340000000000000
2017-04-09,36603,73.2060000000000000
2017-04-10,24648,49.2960000000000000
2017-04-11,28582,57.1640000000000000
2017-04-12,28609,57.2180000000000000
2017-04-13,30495,60.9900000000000000
2017-04-14,32434,64.8680000000000000
2017-04-15,34787,69.5740000000000000
2017-04-16,36498,72.9960000000000000
2017-04-17,24703,49.4060000000000000
2017-04-18,28529,57.0580000000000000
2017-04-19,28716,57.4320000000000000
2017-04-20,30881,61.7620000000000000
2017-04-21,32758,65.5160000000000000
2017-04-22,34821,69.6420000000000000
2017-04-23,37097,74.1940000000000000
2017-04-24,24503,49.0060000000000000
2017-04-25,28660,57.3200000000000000
2017-04-26,28618,57.2360000000000000
2017-04-27,30710,61.4200000000000000
2017-04-28,33065,66.1300000000000000
2017-04-29,34663,69.3260000000000000
2017-04-30,36785,73.5700000000000000
2017-05-01,26290,52.5800000000000000
2017-05-02,31050,62.1000000000000000
2017-05-03,30765,61.5300000000000000
2017-05-04,32984,65.9680000000000000
2017-05-05,35418,70.8360000000000000
2017-05-06,37493,74.9860000000000000
2017-05-07,39460,78.9200000000000000
2017-05-08,26365,52.7300000000000000
2017-05-09,30909,61.8180000000000000
2017-05-10,30895,61.7900000000000000
2017-05-11,33234,66.4680000000000000
2017-05-12,35052,70.1040000000000000
2017-05-13,37346,74.6920000000000000
2017-05-14,39409,78.8180000000000000
2017-05-15,26191,52.3820000000000000
2017-05-16,30927,61.8540000000000000
2017-05-17,30518,61.0360000000000000
2017-05-18,32960,65.9200000000000000
2017-05-19,35473,70.9460000000000000
2017-05-20,37669,75.3380000000000000
2017-05-21,39874,79.7480000000000000
2017-05-22,26354,52.7080000000000000
2017-05-23,30609,61.2180000000000000
2017-05-24,30747,61.4940000000000000
2017-05-25,33110,66.2200000000000000
2017-05-26,35490,70.9800000000000000
2017-05-27,37321,74.6420000000000000
2017-05-28,39417,78.8340000000000000
2017-05-29,26194,52.3880000000000000
2017-05-30,30299,60.5980000000000000
2017-05-31,30863,61.7260000000000000
2017-06-01,34913,69.8260000000000000
2017-06-02,37273,74.5460000000000000
2017-06-03,39931,79.8620000000000000
2017-06-04,42061,84.1220000000000000
2017-06-05,27794,55.5880000000000000
2017-06-06,32934,65.8680000000000000
2017-06-07,33061,66.1220000000000000
2017-06-08,35401,70.8020000000000000
2017-06-09,37304,74.6080000000000000
2017-06-10,39854,79.7080000000000000
2017-06-11,42022,84.0440000000000000
2017-06-12,27827,55.6540000000000000
2017-06-13,32835,65.6700000000000000
2017-06-14,33052,66.1040000000000000
2017-06-15,35041,70.0820000000000000
2017-06-16,37253,74.5060000000000000
2017-06-17,40100,80.2000000000000000
2017-06-18,42004,84.0080000000000000
2017-06-19,28173,56.3460000000000000
2017-06-20,32800,65.6000000000000000
2017-06-21,32943,65.8860000000000000
2017-06-22,34850,69.7000000000000000
2017-06-23,37426,74.8520000000000000
2017-06-24,39501,79.0020000000000000
2017-06-25,42029,84.0580000000000000
2017-06-26,28187,56.3740000000000000
2017-06-27,32849,65.6980000000000000
2017-06-28,32714,65.4280000000000000
2017-06-29,35310,70.6200000000000000
2017-06-30,37182,74.3640000000000000
2017-07-01,42594,85.1880000000000000
2017-07-02,44936,89.8720000000000000
2017-07-03,29775,59.5500000000000000
2017-07-04,34737,69.4740000000000000
2017-07-05,34681,69.3620000000000000
2017-07-06,37195,74.3900000000000000
2017-07-07,39989,79.9780000000000000
2017-07-08,41659,83.3180000000000000
2017-07-09,44610,89.2200000000000000
2017-07-10,29723,59.4460000000000000
2017-07-11,34949,69.8980000000000000
2017-07-12,34823,69.6460000000000000
2017-07-13,37008,74.0160000000000000
2017-07-14,40125,80.2500000000000000
2017-07-15,42170,84.3400000000000000
2017-07-16,44856,89.7120000000000000
2017-07-17,29959,59.9180000000000000
2017-07-18,34615,69.2300000000000000
2017-07-19,34988,69.9760000000000000
2017-07-20,37258,74.5160000000000000
2017-07-21,39819,79.6380000000000000
2017-07-22,42513,85.0260000000000000
2017-07-23,44831,89.6620000000000000
2017-07-24,30041,60.0820000000000000
2017-07-25,34910,69.8200000000000000
2017-07-26,34978,69.9560000000000000
2017-07-27,37254,74.5080000000000000
2017-07-28,39290,78.5800000000000000
2017-07-29,42111,84.2220000000000000
2017-07-30,44832,89.6640000000000000
2017-07-31,30164,60.3280000000000000
2017-08-01,30725,61.4500000000000000
2017-08-02,30787,61.5740000000000000
2017-08-03,32822,65.6440000000000000
2017-08-04,35134,70.2680000000000000
2017-08-05,37237,74.4740000000000000
2017-08-06,39295,78.5900000000000000
2017-08-07,26633,53.2660000000000000
2017-08-08,30828,61.6560000000000000
2017-08-09,30719,61.4380000000000000
2017-08-10,33110,66.2200000000000000
2017-08-11,35084,70.1680000000000000
2017-08-12,37400,74.8000000000000000
2017-08-13,39492,78.9840000000000000
2017-08-14,26144,52.2880000000000000
2017-08-15,30493,60.9860000000000000
2017-08-16,30721,61.4420000000000000
2017-08-17,33053,66.1060000000000000
2017-08-18,35240,70.4800000000000000
2017-08-19,37554,75.1080000000000000
2017-08-20,40022,80.0440000000000000
2017-08-21,26188,52.3760000000000000
2017-08-22,30902,61.8040000000000000
2017-08-23,30625,61.2500000000000000
2017-08-24,32938,65.8760000000000000
2017-08-25,34884,69.7680000000000000
2017-08-26,37753,75.5060000000000000
2017-08-27,39760,79.5200000000000000
2017-08-28,26557,53.1140000000000000
2017-08-29,30775,61.5500000000000000
2017-08-30,30591,61.1820000000000000
2017-08-31,32937,65.8740000000000000
2017-09-01,32529,65.0580000000000000
2017-09-02,34809,69.6180000000000000
2017-09-03,36521,73.0420000000000000
2017-09-04,24625,49.2500000000000000
2017-09-05,28289,56.5780000000000000
2017-09-06,28568,57.1360000000000000
2017-09-07,30647,61.2940000000000000
2017-09-08,33158,66.3160000000000000
2017-09-09,34686,69.3720000000000000
2017-09-10,37162,74.3240000000000000
2017-09-11,24645,49.2900000000000000
2017-09-12,28537,57.0740000000000000
2017-09-13,28837,57.6740000000000000
2017-09-14,30837,61.6740000000000000
2017-09-15,32591,65.1820000000000000
2017-09-16,34938,69.8760000000000000
2017-09-17,36836,73.6720000000000000
2017-09-18,24575,49.1500000000000000
2017-09-19,28569,57.1380000000000000
2017-09-20,28985,57.9700000000000000
2017-09-21,30687,61.3740000000000000
2017-09-22,32716,65.4320000000000000
2017-09-23,34654,69.3080000000000000
2017-09-24,36615,73.2300000000000000
2017-09-25,24796,49.5920000000000000
2017-09-26,28537,57.0740000000000000
2017-09-27,29056,58.1120000000000000
2017-09-28,30535,61.0700000000000000
2017-09-29,32700,65.4000000000000000
2017-09-30,34623,69.2460000000000000
2017-10-01,33845,67.6900000000000000
2017-10-02,22913,45.8260000000000000
2017-10-03,26854,53.7080000000000000
2017-10-04,26691,53.3820000000000000
2017-10-05,28357,56.7140000000000000
2017-10-06,30225,60.4500000000000000
2017-10-07,32189,64.3780000000000000
2017-10-08,34194,68.3880000000000000
2017-10-09,22974,45.9480000000000000
2017-10-10,26478,52.9560000000000000
2017-10-11,26899,53.7980000000000000
2017-10-12,28540,57.0800000000000000
2017-10-13,30354,60.7080000000000000
2017-10-14,32616,65.2320000000000000
2017-10-15,34123,68.2460000000000000
2017-10-16,22940,45.8800000000000000
2017-10-17,26737,53.4740000000000000
2017-10-18,26743,53.4860000000000000
2017-10-19,28790,57.5800000000000000
2017-10-20,30529,61.0580000000000000
2017-10-21,32690,65.3800000000000000
2017-10-22,34381,68.7620000000000000
2017-10-23,22965,45.9300000000000000
2017-10-24,26494,52.9880000000000000
2017-10-25,26794,53.5880000000000000
2017-10-26,28430,56.8600000000000000
2017-10-27,30466,60.9320000000000000
2017-10-28,32392,64.7840000000000000
2017-10-29,34312,68.6240000000000000
2017-10-30,22695,45.3900000000000000
2017-10-31,26550,53.1000000000000000
2017-11-01,28476,56.9520000000000000
2017-11-02,31036,62.0720000000000000
2017-11-03,32843,65.6860000000000000
2017-11-04,35064,70.1280000000000000
2017-11-05,36903,73.8060000000000000
2017-11-06,24752,49.5040000000000000
2017-11-07,28922,57.8440000000000000
2017-11-08,28739,57.4780000000000000
2017-11-09,30856,61.7120000000000000
2017-11-10,32846,65.6920000000000000
2017-11-11,34476,68.9520000000000000
2017-11-12,36934,73.8680000000000000
2017-11-13,24604,49.2080000000000000
2017-11-14,28764,57.5280000000000000
2017-11-15,28607,57.2140000000000000
2017-11-16,30732,61.4640000000000000
2017-11-17,32771,65.5420000000000000
2017-11-18,35007,70.0140000000000000
2017-11-19,36516,73.0320000000000000
2017-11-20,24636,49.2720000000000000
2017-11-21,28827,57.6540000000000000
2017-11-22,28317,56.6340000000000000
2017-11-23,30935,61.8700000000000000
2017-11-24,32607,65.2140000000000000
2017-11-25,34939,69.8780000000000000
2017-11-26,36973,73.9460000000000000
2017-11-27,24427,48.8540000000000000
2017-11-28,28788,57.5760000000000000
2017-11-29,28721,57.4420000000000000
2017-11-30,30819,61.6380000000000000
2017-12-01,23460,46.9200000000000000
2017-12-02,24538,49.0760000000000000
2017-12-03,26533,53.0660000000000000
2017-12-04,17382,34.7640000000000000
2017-12-05,20177,40.3540000000000000
2017-12-06,20340,40.6800000000000000
2017-12-07,21817,43.6340000000000000
2017-12-08,23471,46.9420000000000000
2017-12-09,24811,49.6220000000000000
2017-12-10,26402,52.8040000000000000
2017-12-11,17619,35.2380000000000000
2017-12-12,20236,40.4720000000000000
2017-12-13,20703,41.4060000000000000
2017-12-14,22037,44.0740000000000000
2017-12-15,23581,47.1620000000000000
2017-12-16,24953,49.9060000000000000
2017-12-17,26167,52.3340000000000000
2017-12-18,17746,35.4920000000000000
2017-12-19,20517,41.0340000000000000
2017-12-20,20545,41.0900000000000000
2017-12-21,22214,44.4280000000000000
2017-12-22,23567,47.1340000000000000
2017-12-23,24763,49.5260000000000000
2017-12-24,26130,52.2600000000000000
2017-12-25,17517,35.0340000000000000
2017-12-26,20738,41.4760000000000000
2017-12-27,20378,40.7560000000000000
2017-12-28,21885,43.7700000000000000
2017-12-29,23535,47.0700000000000000
2017-12-30,24988,49.9760000000000000
2017-12-31,26420,52.8400000000000000
